25;010300065;1;|01110065|01110065|01110065|01110065;;;500;464;5;140;499;1;;;140;;;;
32;010300065;1;;ELZA4E2A00018344;;;;;;;;;;;;140;137;3
25;010300066;1;|01110066|01110066|01110066|01110066;;;500;507;4;181;499;1;;;181;;;;
32;010300066;1;;CHCA4E1A00010579;;;;;;;;;;;;181;174;7
25;010300067;1;|01110067|01110067|01110067|01110067;;;600;573;5;200;599;1;;;200;;;;
32;010300067;1;;CHCA4E1A00012604;;;;;;;;;;;;200;193;7
25;010300068;1;|01110068|01110068|01110068|01110068;;;600;549;7;208;599;1;;;208;;;;
32;010300068;1;;ELZA4E2A00018293;;;;;;;;;;;;208;200;8
25;010300069;1;|01110069|01110069|01110069|01110069;;;600;601;5;205;599;1;;;205;;;;
32;010300069;1;;CGEA4E0A00007926;;;;;;;;;;;;205;196;9
25;010300070;1;|01110070|01110070|01110070|01110070;;;600;628;11;204;599;1;;;204;;;;
32;010300070;1;;CHCA4E1A00010839;;;;;;;;;;;;204;197;7
25;010300071;1;|01110071|01110071|01110071|01110071;;;600;600;6;225;599;1;;;225;;;;
32;010300071;1;;CHCA4E1A00012789;;;;;;;;;;;;225;222;3
25;010300072;1;|01110072|01110072|01110072|01110072;;;600;534;8;212;599;1;;;212;;;;
32;010300072;1;;CHCA4E1A00012139;;;;;;;;;;;;212;210;2
25;010300073;1;|01110073|01110073|01110073|01110073;;;600;568;6;210;599;1;;;210;;;;
32;010300073;1;;CHCA4E1A00011319;;;;;;;;;;;;210;205;5
25;010300074;1;|01110074|01110074|01110074|01110074;;;600;550;8;205;599;1;;;205;;;;
32;010300074;1;;CHCA4E1A00012616;;;;;;;;;;;;205;196;9
25;010300075;1;|01110075|01110075|01110075|01110075;;;600;561;4;242;599;1;;;242;;;;
32;010300075;1;;ELZA4E2A00015896;;;;;;;;;;;;242;230;12
25;010300076;1;|01110076|01110076|01110076|01110076;;;400;413;6;169;399;1;;;169;;;;
32;010300076;1;;CHCA4E1A00008919;;;;;;;;;;;;169;164;5
25;010300077;1;|01110077|01110077|01110077|01110077;;;600;619;0;222;598;2;;;222;;;;
32;010300077;1;;ELZA4E2A00015990;;;;;;;;;;;;222;216;6
25;010300078;1;|01110078|01110078|01110078|01110078;;;500;537;6;210;499;1;;;210;;;;
32;010300078;1;;EPDA4E2A00018800;;;;;;;;;;;;210;205;5
25;010300079;1;|01110079|01110079|01110079|01110079;;;600;543;7;189;599;1;;;189;;;;
32;010300079;1;;ELZA4E2A00015846;;;;;;;;;;;;189;187;2
25;010300080;1;|01110080|01110080|01110080|01110080;;;500;505;5;205;499;1;;;205;;;;
32;010300080;1;;ELZA4E2A00016114;;;;;;;;;;;;205;201;4
25;010300081;1;|01110081|01110081|01110081|01110081;;;500;448;2;156;499;1;;;156;;;;
32;010300081;1;;ELZA4E2A00017639;;;;;;;;;;;;156;152;4
25;010300082;1;|01110082|01110082|01110082|01110082;;;600;594;6;198;599;1;;;198;;;;
32;010300082;1;;EPDA4E2A00019226;;;;;;;;;;;;198;193;5
25;010300083;1;|01110083|01110083|01110083|01110083;;;600;599;8;173;599;1;;;173;;;;
32;010300083;1;;EPDA4E2A00019299;;;;;;;;;;;;173;165;8
25;010300084;1;|01110084|01110084|01110084|01110084;;;600;606;6;249;599;1;;;249;;;;
32;010300084;1;;CHCA4E1A00011434;;;;;;;;;;;;249;243;6
