key,clicks,impressions,ctr,position
https://electionsbg.com/section/151000032,3.0,37.0,0.08109999999999999,80.11
https://electionsbg.com/candidate/Теодора Кирилова Личева,3.0,36.0,0.0833,11.78
https://electionsbg.com/candidate/Васил Маринов Николов,3.0,35.0,0.0857,6.46
https://electionsbg.com/candidate/Мирослав Богданов Дачев/,3.0,34.0,0.0882,5.15
https://electionsbg.com/section/122900034,3.0,34.0,0.0882,7.41
https://electionsbg.com/candidate/Тина Валери Георгиева,3.0,34.0,0.0882,7.59
https://electionsbg.com/section/042200010,3.0,34.0,0.0882,17.71
https://electionsbg.com/candidate/Даниел Пламенов Пелов/,3.0,33.0,0.0909,5.12
https://electionsbg.com/section/182600019,3.0,33.0,0.0909,7.24
https://electionsbg.com/candidate/Васил Димитров Теодосиев/,3.0,33.0,0.0909,9.94
https://electionsbg.com/candidate/Силвия Чернева Георгиева,3.0,32.0,0.09380000000000001,4.81
https://electionsbg.com/section/265500008,3.0,32.0,0.09380000000000001,7.66
https://electionsbg.com/candidate/Димитър Петров Харбалиев/,3.0,32.0,0.09380000000000001,8.44
https://electionsbg.com/candidate/Радослав Рачев Иванов,3.0,31.0,0.0968,6.65
https://electionsbg.com/section/152400046,3.0,31.0,0.0968,6.97
https://electionsbg.com/section/152100018,3.0,31.0,0.0968,7.97
https://electionsbg.com/sections/12259,3.0,31.0,0.0968,57.06
https://electionsbg.com/candidate/Айдънджан Айдънов Исов/,3.0,30.0,0.1,1.73
https://electionsbg.com/sections/52324,3.0,30.0,0.1,4.27
https://electionsbg.com/section/121100001,3.0,30.0,0.1,7.0
https://electionsbg.com/sections/77476,3.0,30.0,0.1,8.5
https://electionsbg.com/candidate/Невена Георгиева Димитрова,3.0,29.0,0.10339999999999999,4.24
https://electionsbg.com/sections/14091,3.0,29.0,0.10339999999999999,5.21
https://electionsbg.com/candidate/Славка Бонева Шопова,3.0,29.0,0.10339999999999999,5.48
https://electionsbg.com/sections/22215,3.0,29.0,0.10339999999999999,6.97
https://electionsbg.com/candidate/Дамян Лазаров Лазаров/,3.0,29.0,0.10339999999999999,7.59
https://electionsbg.com/section/143600009,3.0,29.0,0.10339999999999999,8.41
https://electionsbg.com/sections/12543,3.0,29.0,0.10339999999999999,19.62
https://electionsbg.com/section/143600013,3.0,29.0,0.10339999999999999,64.07
https://electionsbg.com/candidate/Мартин Здравков Атанасов/sections,3.0,28.0,0.10710000000000001,2.18
https://electionsbg.com/sections/21556,3.0,28.0,0.10710000000000001,4.0
https://electionsbg.com/candidate/Николай Иванов Костов,3.0,28.0,0.10710000000000001,5.14
https://electionsbg.com/candidate/Атанас Владимиров Йосифов,3.0,28.0,0.10710000000000001,6.93
https://electionsbg.com/candidate/Тошко Димитров Желев,3.0,28.0,0.10710000000000001,8.82
https://electionsbg.com/candidate/Алекбер Исмет Абил,3.0,28.0,0.10710000000000001,11.32
https://electionsbg.com/candidate/Халил Айдън Коджаали,3.0,27.0,0.11109999999999999,5.11
https://electionsbg.com/officials/dimitr-yanakiev-andonov-89f806,3.0,27.0,0.11109999999999999,5.3
https://electionsbg.com/candidate/Светлана Вълчева Табакова,3.0,27.0,0.11109999999999999,5.78
https://electionsbg.com/candidate/Николай Борисов Димитров,3.0,27.0,0.11109999999999999,5.96
https://electionsbg.com/candidate/Лютви Хюсни Хаджиалиш,3.0,27.0,0.11109999999999999,7.67
https://electionsbg.com/candidate/Тихомир Николов Митев,3.0,27.0,0.11109999999999999,7.81
https://electionsbg.com/candidate/Ирена Драганова Косева,3.0,27.0,0.11109999999999999,12.19
https://electionsbg.com/candidate/Ася Димитрова Панджерова/,3.0,27.0,0.11109999999999999,18.48
https://electionsbg.com/candidate/Николай Живков Петров,3.0,26.0,0.11539999999999999,3.42
https://electionsbg.com/candidate/Атанас Димитров Павлов,3.0,26.0,0.11539999999999999,4.42
https://electionsbg.com/section/201000443,3.0,26.0,0.11539999999999999,6.15
https://electionsbg.com/candidate/Мариела Василева Петропулу,3.0,26.0,0.11539999999999999,6.85
https://electionsbg.com/sections/18099,3.0,26.0,0.11539999999999999,7.04
https://electionsbg.com/candidate/Калина Петрова Петрова/,3.0,26.0,0.11539999999999999,7.27
https://electionsbg.com/candidate/Албена Димитрова Линкова,3.0,26.0,0.11539999999999999,8.35
https://electionsbg.com/candidate/Борислав Димитров Йоневски,3.0,26.0,0.11539999999999999,9.58
https://electionsbg.com/section/132400011,3.0,25.0,0.12,4.4
https://electionsbg.com/candidate/Ивайло Петков Колегов/,3.0,25.0,0.12,5.84
https://electionsbg.com/candidate/Йордан Христов Колев,3.0,25.0,0.12,5.84
https://electionsbg.com/candidate/Мария Николаева Мицова,3.0,25.0,0.12,6.04
https://electionsbg.com/candidate/Георги Валериев Кунчев,3.0,25.0,0.12,6.32
https://electionsbg.com/section/013700028,3.0,25.0,0.12,6.68
https://electionsbg.com/candidate/Первис Фуат Мутиев,3.0,25.0,0.12,7.24
https://electionsbg.com/candidate/Ваньо Николов Найденов,3.0,25.0,0.12,7.88
https://electionsbg.com/candidate/Тинна Христова Борисова,3.0,25.0,0.12,7.88
https://electionsbg.com/candidate/Тони Димитрова Пазламова/,3.0,24.0,0.125,4.38
https://electionsbg.com/candidate/Айра Людмилова Димокенчева/,3.0,24.0,0.125,4.46
https://electionsbg.com/candidate/Радостин Филипов Петров,3.0,24.0,0.125,5.54
https://electionsbg.com/candidate/Илия Здравков Вачев/,3.0,24.0,0.125,5.58
https://electionsbg.com/section/254621019,3.0,24.0,0.125,6.25
https://electionsbg.com/section/092100004,3.0,24.0,0.125,7.67
https://electionsbg.com/candidate/Радомир Хараланов Хараланов,3.0,24.0,0.125,8.0
https://electionsbg.com/section/021500009,3.0,24.0,0.125,8.25
https://electionsbg.com/section/290900022,3.0,24.0,0.125,8.58
https://electionsbg.com/candidate/Йовелина Нейчева Тихова/donations,3.0,24.0,0.125,22.38
https://electionsbg.com/candidate/Милена Илиева Николова,3.0,23.0,0.1304,5.13
https://electionsbg.com/candidate/Владислава Илиева Казакова/,3.0,23.0,0.1304,5.57
https://electionsbg.com/section/203400703,3.0,23.0,0.1304,5.87
https://electionsbg.com/candidate/Стефан Свиленов Свиленов,3.0,23.0,0.1304,5.96
https://electionsbg.com/candidate/Таня Димитрова Маринова,3.0,23.0,0.1304,6.52
https://electionsbg.com/candidate/Адриан Мирославов Маринов,3.0,23.0,0.1304,8.48
https://electionsbg.com/section/014000045,3.0,23.0,0.1304,53.35
https://electionsbg.com/candidate/Михаил Георгиев Генчев,3.0,22.0,0.1364,3.95
https://electionsbg.com/candidate/Иво Стефков Дочев,3.0,22.0,0.1364,4.41
https://electionsbg.com/candidate/Ивелина Георгиева Недялкова,3.0,22.0,0.1364,5.09
https://electionsbg.com/candidate/Петко Георгиев Миков/,3.0,22.0,0.1364,5.64
https://electionsbg.com/candidate/Веселин Малинов Пенев,3.0,22.0,0.1364,5.68
https://electionsbg.com/section/263900044,3.0,22.0,0.1364,6.41
https://electionsbg.com/candidate/Елеонора Иванова Русева,3.0,22.0,0.1364,6.68
https://electionsbg.com/candidate/Виктория Алекс Манчева,3.0,22.0,0.1364,7.14
https://electionsbg.com/section/020900003,3.0,22.0,0.1364,7.68
https://electionsbg.com/sections/44793,3.0,22.0,0.1364,8.27
https://electionsbg.com/section/293300016,3.0,22.0,0.1364,8.55
https://electionsbg.com/candidate/Джемал Осман Джемал/donations,3.0,22.0,0.1364,11.59
https://electionsbg.com/section/171700035,3.0,22.0,0.1364,80.91
https://electionsbg.com/section/111900020,3.0,21.0,0.1429,3.0
https://electionsbg.com/candidate/Полина Борисова Стамчева/,3.0,21.0,0.1429,3.14
https://electionsbg.com/candidate/Кирил Венциславов Атанасов,3.0,21.0,0.1429,4.0
https://electionsbg.com/candidate/Славчо Герасимов Златков,3.0,21.0,0.1429,4.86
https://electionsbg.com/section/301100014,3.0,21.0,0.1429,5.24
https://electionsbg.com/candidate/Веселина Евгениева Червеняшка,3.0,21.0,0.1429,5.38
https://electionsbg.com/candidate/Гизем Несрин Ахмед,3.0,21.0,0.1429,6.14
https://electionsbg.com/sections/65869,3.0,21.0,0.1429,6.9
https://electionsbg.com/person/orlin-hristov-yakimov-97e389,3.0,21.0,0.1429,7.95
https://electionsbg.com/candidate/Силвия Алдинова Манджукова,3.0,21.0,0.1429,8.43
https://electionsbg.com/section/104100006,3.0,21.0,0.1429,8.62
https://electionsbg.com/candidate/Иван Василев Лазов,3.0,20.0,0.15,3.8
https://electionsbg.com/candidate/Кристина Димитрова Вутова/,3.0,20.0,0.15,4.05
https://electionsbg.com/candidate/Борис Стефанов Боричев,3.0,20.0,0.15,4.25
https://electionsbg.com/section/303000113,3.0,20.0,0.15,4.45
https://electionsbg.com/candidate/Васил Иванов Горанов,3.0,20.0,0.15,5.35
https://electionsbg.com/candidate/Виргиния Атанасова Даскалова/,3.0,20.0,0.15,6.6
https://electionsbg.com/sections/62089,3.0,20.0,0.15,7.2
https://electionsbg.com/candidate/Светослав Огнянов Виячки/,3.0,20.0,0.15,7.7
https://electionsbg.com/sections/20362,3.0,20.0,0.15,19.75
https://electionsbg.com/candidate/Ивайло Светлов Симитчийски,3.0,19.0,0.15789999999999998,4.16
https://electionsbg.com/candidate/Румен Любенов Златковски,3.0,19.0,0.15789999999999998,5.16
https://electionsbg.com/section/041400005,3.0,19.0,0.15789999999999998,5.74
https://electionsbg.com/candidate/Светлозара Каменова Богдева/donations,3.0,19.0,0.15789999999999998,7.63
https://electionsbg.com/candidate/Христо Славов Едрев,3.0,19.0,0.15789999999999998,7.63
https://electionsbg.com/candidate/Ивайло Димитров Костадинов,3.0,19.0,0.15789999999999998,8.47
https://electionsbg.com/officials/stoyan-kostadinov-stoev-62a665/,3.0,19.0,0.15789999999999998,9.11
https://electionsbg.com/candidate/Тихомир Асенов Алексов,3.0,19.0,0.15789999999999998,9.68
https://electionsbg.com/candidate/Владимир Атанасов Манолов,3.0,19.0,0.15789999999999998,19.58
https://electionsbg.com/section/030200005,3.0,19.0,0.15789999999999998,29.21
https://electionsbg.com/section/131900154,3.0,18.0,0.16670000000000001,3.17
https://electionsbg.com/candidate/Джанер Дженгиз Чирпанлъ,3.0,18.0,0.16670000000000001,3.28
https://electionsbg.com/candidate/Елена Василева Хернаниева/sections,3.0,18.0,0.16670000000000001,3.83
https://electionsbg.com/candidate/Георги Веселинов Иванов,3.0,18.0,0.16670000000000001,4.44
https://electionsbg.com/candidate/Розалин Милифонов Станев/,3.0,18.0,0.16670000000000001,4.5
https://electionsbg.com/candidate/Величка Неделчова Георгиева,3.0,18.0,0.16670000000000001,5.94
https://electionsbg.com/section/221800012,3.0,18.0,0.16670000000000001,6.44
https://electionsbg.com/candidate/Радослава Пламен Чеканска,3.0,18.0,0.16670000000000001,6.56
https://electionsbg.com/section/234623012,3.0,18.0,0.16670000000000001,6.72
https://electionsbg.com/candidate/Благовест Руменов Александров,3.0,18.0,0.16670000000000001,6.78
https://electionsbg.com/candidate/Георги Стоянов Караиванов,3.0,18.0,0.16670000000000001,8.61
https://electionsbg.com/section/174300007,3.0,18.0,0.16670000000000001,9.44
https://electionsbg.com/candidate/Сафет Халилов Карагеренов,3.0,17.0,0.1765,3.71
https://electionsbg.com/candidate/Даниел Златков Халваджиев/,3.0,17.0,0.1765,4.41
https://electionsbg.com/section/171300071,3.0,17.0,0.1765,4.53
https://electionsbg.com/section/032400035,3.0,17.0,0.1765,4.82
https://electionsbg.com/section/131900162,3.0,17.0,0.1765,4.88
https://electionsbg.com/candidate/Виктор Петьов Блъсков,3.0,17.0,0.1765,5.0
https://electionsbg.com/sections/61577,3.0,17.0,0.1765,5.18
https://electionsbg.com/candidate/Асан Шукри Молла,3.0,17.0,0.1765,5.76
https://electionsbg.com/candidate/Иво Димитров Митев,3.0,17.0,0.1765,6.53
https://electionsbg.com/candidate/Златко Атанасов Босаков,3.0,17.0,0.1765,6.65
https://electionsbg.com/candidate/Пламен Лалев Герганов,3.0,17.0,0.1765,7.06
https://electionsbg.com/candidate/Христо Митков Генков,3.0,17.0,0.1765,7.35
https://electionsbg.com/section/312200003,3.0,17.0,0.1765,7.71
https://electionsbg.com/section/263900019,3.0,17.0,0.1765,8.24
https://electionsbg.com/candidate/Айдънджан Айдънов Исов/donations,3.0,17.0,0.1765,15.0
https://electionsbg.com/candidate/Господин Илиянов Йовчев,3.0,16.0,0.1875,3.75
https://electionsbg.com/sections/03294,3.0,16.0,0.1875,4.44
https://electionsbg.com/section/193300009,3.0,16.0,0.1875,4.56
https://electionsbg.com/section/261700027,3.0,16.0,0.1875,4.62
https://electionsbg.com/section/020400056,3.0,16.0,0.1875,5.5
https://electionsbg.com/candidate/Йордан Райчев Иванов/,3.0,16.0,0.1875,5.94
https://electionsbg.com/section/011300014,3.0,16.0,0.1875,6.0
https://electionsbg.com/candidate/Калоян Марев Калиманов/,3.0,16.0,0.1875,7.0
https://electionsbg.com/candidate/Пирин Русланов Соколов,3.0,16.0,0.1875,7.25
https://electionsbg.com/candidate/Симона Трайчева Зескас,3.0,16.0,0.1875,9.19
https://electionsbg.com/section/131900202,3.0,16.0,0.1875,15.62
https://electionsbg.com/sections/67088,3.0,16.0,0.1875,68.19
https://electionsbg.com/candidate/Минчо Живков Георгиев/,3.0,15.0,0.2,3.47
https://electionsbg.com/candidate/Айхан Недим Ахмед/,3.0,15.0,0.2,4.6
https://electionsbg.com/candidate/Анабел Свиленова Кръстева,3.0,15.0,0.2,4.67
https://electionsbg.com/sections/11845,3.0,15.0,0.2,5.27
https://electionsbg.com/candidate/Стефани Здравкова Стоянова/,3.0,15.0,0.2,5.4
https://electionsbg.com/candidate/Онур Нуртен Шекеров,3.0,15.0,0.2,5.8
https://electionsbg.com/candidate/Иванка Любенова Тихова,3.0,15.0,0.2,6.07
https://electionsbg.com/candidate/Енчо Георгиев Йоргов,3.0,15.0,0.2,6.67
https://electionsbg.com/candidate/Събин Асенов Илиев/,3.0,15.0,0.2,7.13
https://electionsbg.com/candidate/Искрен Иванов Искров,3.0,15.0,0.2,7.33
https://electionsbg.com/candidate/Албена Малинова Аврамова/,3.0,15.0,0.2,8.13
https://electionsbg.com/section/282200005,3.0,15.0,0.2,8.13
https://electionsbg.com/candidate/Ангел Владов Атанасов,3.0,15.0,0.2,8.47
https://electionsbg.com/section/073500002,3.0,15.0,0.2,8.73
https://electionsbg.com/section/260700027,3.0,15.0,0.2,9.47
https://electionsbg.com/person/mp-3026,3.0,15.0,0.2,11.67
https://electionsbg.com/candidate/Юнуз Мустафа Юнуз,3.0,15.0,0.2,12.93
https://electionsbg.com/sections/48386,3.0,15.0,0.2,13.2
https://electionsbg.com/section/131900017,3.0,15.0,0.2,14.07
https://electionsbg.com/sections/18280,3.0,15.0,0.2,32.07
https://electionsbg.com/candidate/Димитър Михайлов Бегинов,3.0,14.0,0.2143,2.71
https://electionsbg.com/section/312500002/,3.0,14.0,0.2143,4.07
https://electionsbg.com/section/172600046,3.0,14.0,0.2143,4.36
https://electionsbg.com/candidate/Полина Венциславова Исаева,3.0,14.0,0.2143,4.64
https://electionsbg.com/section/203200608,3.0,14.0,0.2143,4.64
https://electionsbg.com/candidate/Стойчо Андонов Тодоров/,3.0,14.0,0.2143,4.93
https://electionsbg.com/candidate/Мартин Мариов Жлябинков/,3.0,14.0,0.2143,5.0
https://electionsbg.com/section/203100163,3.0,14.0,0.2143,5.0
https://electionsbg.com/sections/31111,3.0,14.0,0.2143,5.64
https://electionsbg.com/section/263900036,3.0,14.0,0.2143,8.5
https://electionsbg.com/candidate/Вангелия Тодорова Пархова/,3.0,14.0,0.2143,8.57
https://electionsbg.com/candidate/Гергана Андонова Станоева,3.0,14.0,0.2143,9.5
https://electionsbg.com/en/officials/persa-anna-plamenova-nakova-894e58/,3.0,14.0,0.2143,10.93
https://electionsbg.com/candidate/Богдан Костадинов Гоцов,3.0,13.0,0.23079999999999998,3.15
https://electionsbg.com/section/131900197,3.0,13.0,0.23079999999999998,3.15
https://electionsbg.com/candidate/Георги Йорданов Кордов,3.0,13.0,0.23079999999999998,3.92
https://electionsbg.com/section/152300007,3.0,13.0,0.23079999999999998,4.0
https://electionsbg.com/candidate/Цветослав Владимиров Ленков/,3.0,13.0,0.23079999999999998,4.08
https://electionsbg.com/person/ivelina-petrova-krushkova-78ca18,3.0,13.0,0.23079999999999998,4.62
https://electionsbg.com/candidate/Живко Динев Дервенов,3.0,13.0,0.23079999999999998,4.69
https://electionsbg.com/candidate/Койчо Ангелов Ангелов/,3.0,13.0,0.23079999999999998,4.77
https://electionsbg.com/candidate/Александър Ангелов Надов,3.0,13.0,0.23079999999999998,4.85
https://electionsbg.com/candidate/Александър Спасов Грозданов,3.0,13.0,0.23079999999999998,4.92
https://electionsbg.com/section/203200612,3.0,13.0,0.23079999999999998,6.08
https://electionsbg.com/candidate/Светлана Емилова Чолакова/,3.0,13.0,0.23079999999999998,6.54
https://electionsbg.com/section/301800009,3.0,13.0,0.23079999999999998,6.69
https://electionsbg.com/candidate/Гергана Славова Гочева/,3.0,13.0,0.23079999999999998,7.0
https://electionsbg.com/candidate/Таня Иванова Сотирова/sections/,3.0,13.0,0.23079999999999998,7.08
https://electionsbg.com/section/153700036,3.0,13.0,0.23079999999999998,7.62
https://electionsbg.com/candidate/Пламен Дойчев Тодев,3.0,13.0,0.23079999999999998,8.46
https://electionsbg.com/candidate/Ефкан Сезгин Назиф,3.0,13.0,0.23079999999999998,11.85
https://electionsbg.com/candidate/Стойне Митков Стойнев/,3.0,13.0,0.23079999999999998,16.92
https://electionsbg.com/candidate/Недрет Джемал Асенов,3.0,12.0,0.25,1.92
https://electionsbg.com/candidate/Любен Тодоров Точков/,3.0,12.0,0.25,2.58
https://electionsbg.com/candidate/Иса Шакир Коджаали/,3.0,12.0,0.25,3.58
https://electionsbg.com/section/131900160,3.0,12.0,0.25,3.83
https://electionsbg.com/candidate/Светослав Светославов Георгиев,3.0,12.0,0.25,4.25
https://electionsbg.com/candidate/Ивайло Петров Атев,3.0,12.0,0.25,5.08
https://electionsbg.com/en/officials/nevyanka-mitkova-zdravkova-d75c75,3.0,12.0,0.25,5.08
https://electionsbg.com/candidate/Силвия Иванова Иванова-Гатовска,3.0,12.0,0.25,5.33
https://electionsbg.com/candidate/Димитър Рангелов Костов,3.0,12.0,0.25,5.42
https://electionsbg.com/candidate/Гьоксел Гюрсел Хюсеин,3.0,12.0,0.25,5.83
https://electionsbg.com/candidate/Деян Вихров Захов,3.0,12.0,0.25,6.67
https://electionsbg.com/candidate/Петко Владимиров Симитчиев,3.0,12.0,0.25,6.92
https://electionsbg.com/section/302300023,3.0,12.0,0.25,7.58
https://electionsbg.com/candidate/Левент Али Апти/,3.0,12.0,0.25,12.75
https://electionsbg.com/sections/IS,3.0,12.0,0.25,22.83
https://electionsbg.com/sections/56071,3.0,12.0,0.25,81.83
https://electionsbg.com/section/221000011,3.0,11.0,0.2727,3.45
https://electionsbg.com/candidate/Вилимир Юлианов Митрев,3.0,11.0,0.2727,3.55
https://electionsbg.com/candidate/Ердал Али Юсуф/,3.0,11.0,0.2727,4.09
https://electionsbg.com/candidate/Антони Александров Томанов/,3.0,11.0,0.2727,4.18
https://electionsbg.com/candidate/Таня Иванова Сотирова/,3.0,11.0,0.2727,4.55
https://electionsbg.com/person/georgi-rumenov-dinev-2d1440,3.0,11.0,0.2727,4.82
https://electionsbg.com/section/221100020,3.0,11.0,0.2727,4.82
https://electionsbg.com/section/131900157,3.0,11.0,0.2727,5.09
https://electionsbg.com/candidate/Александър Ервант Арамян,3.0,11.0,0.2727,5.36
https://electionsbg.com/candidate/Светлана Емилова Чолакова,3.0,11.0,0.2727,5.91
https://electionsbg.com/candidate/Детелина Йорданова Симеонова,3.0,11.0,0.2727,6.27
https://electionsbg.com/candidate/Ивелин Василев Иванов/,3.0,11.0,0.2727,6.64
https://electionsbg.com/candidate/Марин Русев Богомилов/donations,3.0,11.0,0.2727,6.64
https://electionsbg.com/candidate/Ефтим Василев Вълчев,3.0,11.0,0.2727,7.09
https://electionsbg.com/candidate/Мартин Галентинов Грозев,3.0,11.0,0.2727,7.55
https://electionsbg.com/candidate/Силвия Пламенова Бетовска/donations/,3.0,11.0,0.2727,7.55
https://electionsbg.com/candidate/Микаел Врамшабух Чакълджиян,3.0,11.0,0.2727,7.82
https://electionsbg.com/candidate/Ренета Антонова Илиева/,3.0,11.0,0.2727,15.36
https://electionsbg.com/section/223800009,3.0,11.0,0.2727,84.09
https://electionsbg.com/candidate/Мариян Николов Марков,3.0,10.0,0.3,2.8
https://electionsbg.com/sections/AM,3.0,10.0,0.3,3.4
https://electionsbg.com/candidate/Даниела Стефанова Георгиева/,3.0,10.0,0.3,4.0
https://electionsbg.com/candidate/Бистра Иванова Борисова,3.0,10.0,0.3,4.5
https://electionsbg.com/candidate/Румен Тихомиров Самуилов,3.0,10.0,0.3,4.6
https://electionsbg.com/candidate/Димчо Симеонов Шолинов/,3.0,10.0,0.3,4.7
https://electionsbg.com/candidate/Вероника Олегова Ласкова,3.0,10.0,0.3,4.9
https://electionsbg.com/candidate/Мелис Месру Раим/,3.0,10.0,0.3,5.5
https://electionsbg.com/candidate/Павлина Иванова Влъчкова,3.0,10.0,0.3,5.9
https://electionsbg.com/candidate/Веселка Кузманова Вачева,3.0,10.0,0.3,6.1
https://electionsbg.com/candidate/Мирослав Димов Калчев,3.0,10.0,0.3,6.1
https://electionsbg.com/sections/87240,3.0,10.0,0.3,6.5
https://electionsbg.com/candidate/Славена Висулчева,3.0,10.0,0.3,10.9
https://electionsbg.com/candidate/Елена Василева Хернаниева/,3.0,9.0,0.3333,1.44
https://electionsbg.com/candidate/Блага Василева Торкова,3.0,9.0,0.3333,1.67
https://electionsbg.com/candidate/Соня Димитрова Опълченова,3.0,9.0,0.3333,1.67
https://electionsbg.com/sections/38844,3.0,9.0,0.3333,1.78
https://electionsbg.com/candidate/Радостин Невенов Кълчков,3.0,9.0,0.3333,1.89
https://electionsbg.com/candidate/Васил Първанов Георгиев,3.0,9.0,0.3333,2.44
https://electionsbg.com/candidate/Петромир Велев Велев/,3.0,9.0,0.3333,2.44
https://electionsbg.com/candidate/Радослав Ангелов Тухчиев/,3.0,9.0,0.3333,2.56
https://electionsbg.com/candidate/Ерик Тихомиров Маринов,3.0,9.0,0.3333,3.22
https://electionsbg.com/candidate/Мая Георгиева Меченова-Кючукова/,3.0,9.0,0.3333,3.89
https://electionsbg.com/candidate/Йоанна Петрова Ортова,3.0,9.0,0.3333,4.0
https://electionsbg.com/candidate/Ивайло Иванов Караньотов,3.0,9.0,0.3333,4.11
https://electionsbg.com/candidate/Владимир Димитров Димитров/,3.0,9.0,0.3333,4.67
https://electionsbg.com/section/254619104,3.0,9.0,0.3333,5.0
https://electionsbg.com/candidate/Ивайло Симеонов Ангелов,3.0,9.0,0.3333,5.33
https://electionsbg.com/officials/elena-stefanova-kundurdzhieva-8edd76,3.0,9.0,0.3333,5.67
https://electionsbg.com/candidate/Юлиян Александров Йовков/,3.0,9.0,0.3333,5.89
https://electionsbg.com/candidate/Цветомир Анчев Анчев/,3.0,9.0,0.3333,6.33
https://electionsbg.com/section/234617016,3.0,9.0,0.3333,6.67
https://electionsbg.com/section/220200015,3.0,9.0,0.3333,7.22
https://electionsbg.com/section/120400007,3.0,9.0,0.3333,7.67
https://electionsbg.com/officials/lyubomir-kirilov-duchev-e48ce4,3.0,9.0,0.3333,8.22
https://electionsbg.com/section/131900063,3.0,9.0,0.3333,8.22
https://electionsbg.com/person/dobrin-ivanov-dimitrov-eee613,3.0,9.0,0.3333,9.22
https://electionsbg.com/section/131900161,3.0,9.0,0.3333,17.11
https://electionsbg.com/candidate/Левент Али Апти/sections,3.0,9.0,0.3333,28.22
https://electionsbg.com/candidate/Венцислав Мирославов Ашламашки,3.0,8.0,0.375,1.12
https://electionsbg.com/candidate/Георги Василев Траянов,3.0,8.0,0.375,2.38
https://electionsbg.com/candidate/Тодор Радославов Ценов,3.0,8.0,0.375,2.38
https://electionsbg.com/candidate/Ваня Костова Делева,3.0,8.0,0.375,2.75
https://electionsbg.com/section/221100011,3.0,8.0,0.375,2.75
https://electionsbg.com/candidate/Надежда Асенова Гърбева,3.0,8.0,0.375,2.88
https://electionsbg.com/sections/77219,3.0,8.0,0.375,3.0
https://electionsbg.com/section/193700004,3.0,8.0,0.375,3.12
https://electionsbg.com/candidate/Александър Серьожев Цветанов/,3.0,8.0,0.375,3.88
https://electionsbg.com/candidate/Владислав Цветанов Велев,3.0,8.0,0.375,4.0
https://electionsbg.com/sections/02779,3.0,8.0,0.375,4.0
https://electionsbg.com/candidate/Милен Митев Петров,3.0,8.0,0.375,4.12
https://electionsbg.com/candidate/Милена Илиева Николова/,3.0,8.0,0.375,4.62
https://electionsbg.com/section/131900152,3.0,8.0,0.375,5.0
https://electionsbg.com/sections/22798,3.0,8.0,0.375,5.12
https://electionsbg.com/candidate/Мелис Месру Раим,3.0,8.0,0.375,5.75
https://electionsbg.com/candidate/Лили Николаева Кочаркова,3.0,8.0,0.375,6.38
https://electionsbg.com/candidate/Румен Стефков Иванов,3.0,8.0,0.375,6.38
https://electionsbg.com/officials/stefka-kirilova-kolchakova-deneva-b370af/,3.0,8.0,0.375,6.5
https://electionsbg.com/settlement/72165/,3.0,8.0,0.375,6.5
https://electionsbg.com/section/302500012,3.0,8.0,0.375,6.62
https://electionsbg.com/person/stefan-pandov-voinov-05a2c8,3.0,8.0,0.375,6.88
https://electionsbg.com/section/221100001,3.0,8.0,0.375,7.0
https://electionsbg.com/candidate/Спас Димитров Стоянов,3.0,8.0,0.375,7.12
https://electionsbg.com/candidate/Славяна Ясенова Висулчева,3.0,8.0,0.375,7.25
https://electionsbg.com/candidate/Ралица Николова Рачева,3.0,8.0,0.375,8.12
https://electionsbg.com/candidate/Мартин Стефанов Митев,3.0,8.0,0.375,10.38
https://electionsbg.com/section/220500005,3.0,8.0,0.375,17.75
https://electionsbg.com/candidate/Владимир Киров Табаков,3.0,7.0,0.4286,2.0
https://electionsbg.com/candidate/Румяна Красимирова Хасанова/,3.0,7.0,0.4286,2.0
https://electionsbg.com/candidate/Паскал Тодоров Желязков/,3.0,7.0,0.4286,2.14
https://electionsbg.com/candidate/Стилиян Алдинов Гигелов/,3.0,7.0,0.4286,2.43
https://electionsbg.com/candidate/Добромира Ралева Чиликова/,3.0,7.0,0.4286,2.86
https://electionsbg.com/section/201000425,3.0,7.0,0.4286,3.0
https://electionsbg.com/candidate/Спас Йорданов Генчин/,3.0,7.0,0.4286,3.43
https://electionsbg.com/section/261700023,3.0,7.0,0.4286,3.71
https://electionsbg.com/candidate/Мария Ивова Михайлова,3.0,7.0,0.4286,4.14
https://electionsbg.com/candidate/Айхан Недим Ахмед,3.0,7.0,0.4286,4.29
https://electionsbg.com/sections/66559,3.0,7.0,0.4286,4.57
https://electionsbg.com/candidate/Коста Кирилов Влъчков,3.0,7.0,0.4286,4.71
https://electionsbg.com/section/081200025,3.0,7.0,0.4286,4.71
https://electionsbg.com/section/272400007,3.0,7.0,0.4286,4.86
https://electionsbg.com/sections/24061,3.0,7.0,0.4286,4.86
https://electionsbg.com/candidate/Станка Господинова Тачева-Йоргова/,3.0,7.0,0.4286,5.43
https://electionsbg.com/candidate/Мирела Цветанова Цветкова/,3.0,7.0,0.4286,5.86
https://electionsbg.com/section/172600041,3.0,7.0,0.4286,6.0
https://electionsbg.com/section/320570269,3.0,7.0,0.4286,6.0
https://electionsbg.com/candidate/Красимира Костадинова Тодорова,3.0,7.0,0.4286,6.14
https://electionsbg.com/sections/83017,3.0,7.0,0.4286,6.29
https://electionsbg.com/settlement/07702,3.0,7.0,0.4286,6.29
https://electionsbg.com/settlement/38265,3.0,7.0,0.4286,6.29
