1;010300075;1;|3010299|3010299|3010299|3010299|3010299|3010299|3010299|3010299;700;581;7;353;;;342;5;0;0;0;0;353;;;4;;;349;321;;;28;;;;;1
1;010300076;1;|3010298|3010298|3010298|3010298|3010298|3010298|3010298|3010298;500;434;1;252;;;247;1;0;0;0;0;252;;;7;;;245;224;;;21;;;;;3
1;010300077;1;|3010263|3010263|3010263|3010263|3010263|3010263|3010263|3010263;700;625;2;352;;;347;1;0;0;0;0;352;;;5;;;347;319;;;28;;;;;1
1;010300078;1;|3010258|3010258|3010258|3010258|3010258|3010258|3010258|3010258;600;541;4;309;;;289;2;0;0;0;0;309;;;8;;;301;275;;;26;;;;;6
1;010300079;1;|3010207|3010207|3010207|3010207|3010207|3010207|3010207|3010207;600;550;4;297;;;301;2;0;0;0;0;297;;;8;;;289;270;;;19;;;;;5
1;010300080;1;|3010323|3010323|3010323|3010323|3010323|3010323|3010323|3010323;600;518;8;328;;;270;1;0;0;0;1;328;;;9;;;319;299;;;20;;;;;4
1;010300081;1;|3010321|3010321|3010321|3010321|3010321|3010321|3010321|3010321;500;472;2;267;;;232;1;0;0;0;0;267;;;4;;;263;243;;;20;;;;;3
1;010300082;1;|3010319|3010319|3010319|3010319|3010319|3010319|3010319|3010319;700;621;6;345;;;354;1;0;0;0;0;345;;;9;;;336;314;;;22;;;;;5
1;010300083;1;|3010316|3010316|3010316|3010316|3010316|3010316|3010316|3010316;700;629;6;296;;;402;1;0;0;0;1;296;;;7;;;289;266;;;23;;;;;7
1;010300084;1;|3010315|3010315|3010315|3010315|3010315|3010315|3010315|3010315;700;634;6;377;;;322;1;0;0;0;0;377;;;9;;;368;334;;;34;;;;;9
1;010300085;1;|3010100|3010100|3010100|3010100|3010100|3010100|3010100|3010100;600;541;8;321;;;278;1;0;0;0;0;321;;;10;;;311;290;;;21;;;;;8
1;010300086;1;|3010093|3010093|3010093|3010093|3010093|3010093|3010093|3010093;600;528;8;246;;;353;1;0;0;0;0;246;;;4;;;242;221;;;21;;;;;0
1;010300087;1;|3010112|3010112|3010112|3010112|3010112|3010112|3010112|3010112;600;552;6;299;;;299;2;0;0;0;0;299;;;6;;;293;261;;;32;;;;;4
1;010300088;1;|3010107|3010107|3010107|3010107|3010107|3010107|3010107|3010107;700;623;7;315;;;383;2;0;0;0;0;315;;;6;;;309;273;;;36;;;;;6
1;010300089;1;|3010127|3010127|3010127|3010127|3010127|3010127|3010127|3010127;700;609;2;294;;;405;1;0;0;0;0;294;;;9;;;285;259;;;26;;;;;9
1;010300090;1;|3010189|3010189|3010189|3010189|3010189|3010189|3010189|3010189;600;565;3;272;;;327;1;0;0;0;0;272;;;4;;;268;230;;;38;;;;;3
1;010300091;1;|3010105|3010105|3010105|3010105|3010105|3010105|3010105|3010105;600;513;4;283;;;316;1;0;0;0;0;283;;;8;;;275;246;;;29;;;;;5
1;010300092;1;|3010234|3010234|3010234|3010234|3010234|3010234|3010234|3010234;700;631;4;357;;;341;1;0;0;0;1;357;;;10;;;347;320;;;27;;;;;10
1;010300093;1;|3010227|3010227|3010227|3010227|3010227|3010227|3010227|3010227;600;591;8;314;;;284;2;0;0;0;0;314;;;4;;;310;282;;;28;;;;;4
1;010300094;1;|3010183|3010183|3010183|3010183|3010183|3010183|3010183|3010183;600;498;12;253;;;346;1;0;0;0;0;253;;;6;;;247;234;;;13;;;;;6
1;010300095;1;|3010180|3010180|3010180|3010180|3010180|3010180|3010180|3010180;700;689;7;439;;;260;1;0;0;0;0;439;;;6;;;433;403;;;30;;;;;3
1;010300096;1;|3010175|3010175|3010175|3010175|3010175|3010175|3010175|3010175;800;774;4;455;;;344;1;0;0;0;0;455;;;3;;;452;412;;;40;;;;;1
1;010300097;1;|3010168|3010168|3010168|3010168|3010168|3010168|3010168|3010168;500;414;4;193;;;306;1;0;0;0;0;193;;;5;;;188;178;;;10;;;;;5
1;010300098;1;|3010163|3010163|3010163|3010163|3010163|3010163|3010163|3010163;700;635;8;376;;;322;1;0;0;0;1;376;;;6;;;370;334;;;36;;;;;6
1;010300099;1;|3010155|3010155|3010155|3010155|3010155|3010155|3010155|3010155;600;516;7;181;;;417;1;0;0;0;1;181;;;13;;;168;149;;;19;;;;;13
1;010300100;1;|3010153|3010153|3010153|3010153|3010153|3010153|3010153|3010153;718;681;10;322;;;395;1;0;0;0;0;322;;;11;;;322;293;;;18;;;;;11
1;010300101;1;|3010120|3010120|3010120|3010120|3010120|3010120|3010120|3010120;600;563;5;359;;;238;3;0;0;0;0;359;;;8;;;351;331;;;20;;;;;8
1;010300102;1;|3010117|3010117|3010117|3010117|3010117|3010117|3010117|3010117;600;564;3;302;;;297;1;0;0;0;0;302;;;1;;;275;275;;;26;;;;;1
1;010300103;1;|3010113|3010113|3010113|3010113|3010113|3010113|3010113|3010113;400;389;4;187;;;210;1;2;0;0;0;187;;;2;;;185;172;;;13;;;;;0
1;010300104;1;|3010108|3010108|3010108|3010108|3010108|3010108|3010108|3010108;800;696;3;452;;;347;1;0;0;0;0;452;;;13;;;439;397;;;42;;;;;11
1;010300105;1;|3010106|3010106|3010106|3010106|3010106|3010106|3010106|3010106;600;523;16;305;;;294;1;0;0;0;0;305;;;13;;;292;276;;;16;;;;;10
1;010300106;1;|3010280|3010280|3010280|3010280|3010280|3010280|3010280|3010280;500;417;7;242;;;256;2;0;0;0;0;242;;;3;;;239;229;;;10;;;;;3
1;010300107;1;|3010144|3010144|3010144|3010144|3010144|3010144|3010144|3010144;400;369;7;219;;;179;2;0;0;0;0;219;;;3;;;216;194;;;22;;;;;3
1;010300108;1;|3010137|3010137|3010137|3010137|3010137|3010137|3010137|3010137;600;519;6;316;;;281;3;0;0;0;0;316;;;12;;;304;276;;;28;;;;;7
1;010300109;1;|3010132|3010132|3010132|3010132|3010132|3010132|3010132|3010132;600;564;7;327;;;272;1;0;0;0;0;327;;;5;;;322;295;;;27;;;;;0
1;010300110;1;|3010128|3010128|3010128|3010128|3010128|3010128|3010128|3010128;500;494;7;296;;;203;1;0;0;0;0;296;;;9;;;287;276;;;11;;;;;4
1;010300111;1;|3010126|3010126|3010126|3010126|3010126|3010126|3010126|3010126;700;598;4;318;;;381;1;0;0;0;0;318;;;16;;;302;279;;;23;;;;;11
1;010300112;1;|3010238|3010238|3010238|3010238|3010238|3010238|3010238|3010238;800;710;5;431;;;366;1;0;0;0;2;431;;;11;;;420;385;;;35;;;;;11
1;010300113;1;|3010236|3010236|3010236|3010236|3010236|3010236|3010236|3010236;600;565;7;304;;;294;2;0;0;0;0;304;;;6;;;298;281;;;17;;;;;4
1;010300114;1;|3010240|3010240|3010240|3010240|3010240|3010240|3010240|3010240;600;526;2;276;;;322;2;0;0;0;0;276;;;6;;;270;252;;;18;;;;;3
1;010300115;1;|3010214|3010214|3010214|3010214|3010214|3010214|3010214|3010214;600;300;4;304;;;287;1;8;0;0;0;304;;;8;;;296;251;;;45;;;;;8
